7-EBAP-FS1-SB-DI-MPE,MEDIDOR DE PARAMETROS MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAP-FS1-SB-DI
7-EBAP-FS1-SB-DI-PWP,TABLERO PRINCIPAL TABLERO DE FUERZA,VFP,6-EBAP-FS1-SB-DI
7-EBAP-FS1-SB-DI-TRX,TRANSFORMADOR SG TRANSFORMADOR AUXILIAR,VFP,6-EBAP-FS1-SB-DI
6-EBAP-FS1-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-FS1-SB
7-EBAP-FS1-SB-IL-ILE,ILUMINACION EXTERNA,VFP,6-EBAP-FS1-SB-IL
7-EBAP-FS1-SB-IL-ILI,ILUMINACION INTERNA,VFP,6-EBAP-FS1-SB-IL
6-EBAP-FS1-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAP-FS1-SB
7-EBAP-FS1-SB-IN-HMI,HMI,VFP,6-EBAP-FS1-SB-IN
7-EBAP-FS1-SB-IN-LIT,SENSOR DE NIVEL,VFP,6-EBAP-FS1-SB-IN
7-EBAP-FS1-SB-IN-LSW,SISTEMA DE ELECTRODOS SISTEMA DE BOYAS/ELECTRODOS,VFP,6-EBAP-FS1-SB-IN
7-EBAP-FS1-SB-IN-PLC,CONTROLADOR PROGRAMABLE PLC,VFP,6-EBAP-FS1-SB-IN
7-EBAP-FS1-SB-IN-SWE,SWITCH ETHERNET,VFP,6-EBAP-FS1-SB-IN
6-EBAP-FS1-SB-MT,MEDIA TENSION,P,5-EBAP-FS1-SB
7-EBAP-FS1-SB-MT-TRF,TRANSFORMADOR TRIFASICO SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAP-FS1-SB-MT
6-EBAP-FS1-SB-SC,SISTEMA DE COMPENSACION,P,5-EBAP-FS1-SB
7-EBAP-FS1-SB-SC-CAP,BANCO DE CAPACITORES FIJO SISTEMA DE COMPENSACION,VFP,6-EBAP-FS1-SB-SC
6-EBAP-FS1-SB-SP,SISTEMA DE PROTECCION,P,5-EBAP-FS1-SB
7-EBAP-FS1-SB-SP-PRT,PARARRAYOS SISTEMA DE PROTECCION,VFP,6-EBAP-FS1-SB-SP
6-EBAP-FS1-SB-TM,TELEMETRIA,P,5-EBAP-FS1-SB
7-EBAP-FS1-SB-TM-RD1,RADIO TRIO SCADA RADIO 1,VFP,6-EBAP-FS1-SB-TM
7-EBAP-FS1-SB-TM-RD2,RADIO MODEM DNP3 SCADA RADIO 2,VFP,6-EBAP-FS1-SB-TM
7-EBAP-FS1-SB-TM-UDC,SISTEMA DE RESPALDO TRIO UPS DC,VFP,6-EBAP-FS1-SB-TM
4-EBAP-FS2,ESTACION DE BOMBEO AAPP 60-85 SUR,P,-
5-EBAP-FS2-IF,INFRAESTRUCTURA,P,4-EBAP-FS2
6-EBAP-FS2-IF-ES,ESTRUCTURA,P,5-EBAP-FS2-IF
7-EBAP-FS2-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAP-FS2-IF-ES
5-EBAP-FS2-SB,SISTEMA DE BOMBEO,P,4-EBAP-FS2
6-EBAP-FS2-SB-BM,BOMBEO,P,5-EBAP-FS2-SB
7-EBAP-FS2-SB-BM-GB1,FINALES DE CARRERA GRUPO 1,VFP,6-EBAP-FS2-SB-BM
7-EBAP-FS2-SB-BM-GB2,VARIADOR DE FRECUENCIA 2 GRUPO 2,VFP,6-EBAP-FS2-SB-BM
7-EBAP-FS2-SB-BM-HID,TX PRESION DESCARGA SISTEMA HIDRAULICO,VFP,6-EBAP-FS2-SB-BM
6-EBAP-FS2-SB-DI,SISTEMA DE DISTRIBUCION,P,5-EBAP-FS2-SB
7-EBAP-FS2-SB-DI-ILP,TABLERO DE LUMINARIAS TABLERO DE ILUMINACION,VFP,6-EBAP-FS2-SB-DI
7-EBAP-FS2-SB-DI-MCC,CENTRO DE CARGA,VFP,6-EBAP-FS2-SB-DI
7-EBAP-FS2-SB-DI-MPE,MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAP-FS2-SB-DI
7-EBAP-FS2-SB-DI-PWP,TABLERO PRINCIPAL TABLERO DE FUERZA,VFP,6-EBAP-FS2-SB-DI
7-EBAP-FS2-SB-DI-TRX,TRANSFORMADOR SER. GENERALES TRANSFORMADOR AUXILIAR,VFP,6-EBAP-FS2-SB-DI
6-EBAP-FS2-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-FS2-SB
7-EBAP-FS2-SB-IL-ILE,ILUMINACION EXTERNA,VFP,6-EBAP-FS2-SB-IL
7-EBAP-FS2-SB-IL-ILI,ILUMINACION INTERNA,VFP,6-EBAP-FS2-SB-IL
6-EBAP-FS2-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAP-FS2-SB
7-EBAP-FS2-SB-IN-FIT,MEDIDOR DE CAUDAL SECTOR M125 CAUDALIMETRO,VFP,6-EBAP-FS2-SB-IN
7-EBAP-FS2-SB-IN-HMI,HMI,VFP,6-EBAP-FS2-SB-IN
7-EBAP-FS2-SB-IN-LIT,TRANSDUCTOR DE NIVEL 1 SENSOR DE NIVEL,VFP,6-EBAP-FS2-SB-IN
7-EBAP-FS2-SB-IN-LSW,SISTEMA DE BOYAS SISTEMA DE BOYAS/ELECTRODOS,VFP,6-EBAP-FS2-SB-IN
7-EBAP-FS2-SB-IN-PLC,CONTROLADOR PROGRAMABLE PLC,VFP,6-EBAP-FS2-SB-IN
7-EBAP-FS2-SB-IN-SWE,SWITCH ETHERNET,VFP,6-EBAP-FS2-SB-IN
7-EBAP-FS2-SB-IN-UAC,UPS AC,VFP,6-EBAP-FS2-SB-IN
6-EBAP-FS2-SB-MT,MEDIA TENSION,P,5-EBAP-FS2-SB
7-EBAP-FS2-SB-MT-TRF,TRANSFORMADOR TRIFASICO SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAP-FS2-SB-MT
6-EBAP-FS2-SB-SP,SISTEMA DE PROTECCION,P,5-EBAP-FS2-SB
7-EBAP-FS2-SB-SP-PRT,PUESTA A TIERRA SISTEMA DE PROTECCION,VFP,6-EBAP-FS2-SB-SP
6-EBAP-FS2-SB-TM,TELEMETRIA,P,5-EBAP-FS2-SB
7-EBAP-FS2-SB-TM-RD1,RADIO TRIO SCADA RADIO 1,VFP,6-EBAP-FS2-SB-TM
7-EBAP-FS2-SB-TM-RD2,RADIO MODEM DNP3 SCADA RADIO 2,VFP,6-EBAP-FS2-SB-TM
7-EBAP-FS2-SB-TM-UDC,SISTEMA DE RESPALDO SCADA UPS DC,VFP,6-EBAP-FS2-SB-TM
4-EBAP-HG1,ESTACION DE BOMBEO AAPP HORIZONTE DEL GUERRERO 1,P,-
5-EBAP-HG1-IF,INFRAESTRUCTURA,P,4-EBAP-HG1
6-EBAP-HG1-IF-ES,ESTRUCTURA,P,5-EBAP-HG1-IF
7-EBAP-HG1-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAP-HG1-IF-ES
5-EBAP-HG1-SB,SISTEMA DE BOMBEO,P,4-EBAP-HG1
6-EBAP-HG1-SB-BM,BOMBEO,P,5-EBAP-HG1-SB
7-EBAP-HG1-SB-BM-GB1,VARIADOR DE FRECUENCIA 1 GRUPO 1,VFP,6-EBAP-HG1-SB-BM
7-EBAP-HG1-SB-BM-GB2,BOMBA VERTICAL 2 GRUPO 2,VFP,6-EBAP-HG1-SB-BM
6-EBAP-HG1-SB-DI,SISTEMA DE DISTRIBUCION,P,5-EBAP-HG1-SB
7-EBAP-HG1-SB-DI-MCC,CENTRO DE CARGA,VFP,6-EBAP-HG1-SB-DI
7-EBAP-HG1-SB-DI-MPE,MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAP-HG1-SB-DI
7-EBAP-HG1-SB-DI-PWP,TABLERO PRINCIPAL TABLERO DE FUERZA,VFP,6-EBAP-HG1-SB-DI
6-EBAP-HG1-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-HG1-SB
7-EBAP-HG1-SB-IL-ILI,ILUMINACION INTERNA INTERNA CUARTO ELECTRICO ILUMINACION INTERNA,VFP,6-EBAP-HG1-SB-IL
6-EBAP-HG1-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAP-HG1-SB
7-EBAP-HG1-SB-IN-FIT,MEDIDOR DE CAUDAL CAUDALIMETRO,VFP,6-EBAP-HG1-SB-IN
7-EBAP-HG1-SB-IN-HMI,HMI,VFP,6-EBAP-HG1-SB-IN
7-EBAP-HG1-SB-IN-RTU,RTU,VFP,6-EBAP-HG1-SB-IN
7-EBAP-HG1-SB-IN-SWE,SWITCH ETHERNET,VFP,6-EBAP-HG1-SB-IN
7-EBAP-HG1-SB-IN-UAC,UPS AC,VFP,6-EBAP-HG1-SB-IN
6-EBAP-HG1-SB-SP,SISTEMA DE PROTECCION,P,5-EBAP-HG1-SB
7-EBAP-HG1-SB-SP-PRT,SISTEMA DE PUESTA A TIERRA SISTEMA DE PROTECCION,VFP,6-EBAP-HG1-SB-SP
6-EBAP-HG1-SB-TM,TELEMETRIA,P,5-EBAP-HG1-SB
7-EBAP-HG1-SB-TM-RDO,RADIO MODEM RADIO,VFP,6-EBAP-HG1-SB-TM
4-EBAP-HG2,ESTACION DE BOMBEO AAPP HORIZONTE DEL GUERRERO 2,P,-
5-EBAP-HG2-IF,INFRAESTRUCTURA,P,4-EBAP-HG2
6-EBAP-HG2-IF-ES,ESTRUCTURA,P,5-EBAP-HG2-IF
7-EBAP-HG2-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAP-HG2-IF-ES
5-EBAP-HG2-SB,SISTEMA DE BOMBEO,P,4-EBAP-HG2
6-EBAP-HG2-SB-BM,BOMBEO,P,5-EBAP-HG2-SB
7-EBAP-HG2-SB-BM-GB1,BOMBA VERTICAL 1 GRUPO 1,VFP,6-EBAP-HG2-SB-BM
7-EBAP-HG2-SB-BM-GB2,BOMBA VERTICAL 2 GRUPO 2,VFP,6-EBAP-HG2-SB-BM
7-EBAP-HG2-SB-BM-PRT,SISTEMA DE DESCARGAS ATMOSFERICAS SISTEMA DE PROTECCION,VFP,6-EBAP-HG2-SB-BM
6-EBAP-HG2-SB-DI,SISTEMA DE DISTRIBUCION,P,5-EBAP-HG2-SB
7-EBAP-HG2-SB-DI-ILP,TABLERO DE ILUMINACION EXTERNA TABLERO DE ILUMINACION,VFP,6-EBAP-HG2-SB-DI
7-EBAP-HG2-SB-DI-MCC,CENTRO DE CARGA,VFP,6-EBAP-HG2-SB-DI
7-EBAP-HG2-SB-DI-MPE,MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAP-HG2-SB-DI
7-EBAP-HG2-SB-DI-PWP,TABLERO PRINCIPAL TABLERO DE FUERZA,VFP,6-EBAP-HG2-SB-DI
6-EBAP-HG2-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-HG2-SB
7-EBAP-HG2-SB-IL-ILE,ILUMINACION EXTERNA,VFP,6-EBAP-HG2-SB-IL
7-EBAP-HG2-SB-IL-ILI,ILUMINACION INTERNA CUARTO DE BOMBAS ILUMINACION INTERNA,VFP,6-EBAP-HG2-SB-IL
6-EBAP-HG2-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAP-HG2-SB
7-EBAP-HG2-SB-IN-FIT,MEDIDOR DE CAUDAL CAUDALIMETRO,VFP,6-EBAP-HG2-SB-IN
7-EBAP-HG2-SB-IN-HMI,HMI,VFP,6-EBAP-HG2-SB-IN
7-EBAP-HG2-SB-IN-RTU,RTU,VFP,6-EBAP-HG2-SB-IN
7-EBAP-HG2-SB-IN-SWE,SWITCH ETHERNET,VFP,6-EBAP-HG2-SB-IN
7-EBAP-HG2-SB-IN-UAC,UPS AC,VFP,6-EBAP-HG2-SB-IN
6-EBAP-HG2-SB-MT,MEDIA TENSION,P,5-EBAP-HG2-SB
7-EBAP-HG2-SB-MT-TRF,TRANSFORMADOR TRIFASICO SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAP-HG2-SB-MT
6-EBAP-HG2-SB-SP,SISTEMA DE PROTECCION,P,5-EBAP-HG2-SB
7-EBAP-HG2-SB-SP-PRT,SISTEMA DE PUESTA A TIERRA SISTEMA DE PROTECCION,VFP,6-EBAP-HG2-SB-SP
6-EBAP-HG2-SB-TM,TELEMETRIA,P,5-EBAP-HG2-SB
7-EBAP-HG2-SB-TM-RDO,RADIO MODEM RADIO,VFP,6-EBAP-HG2-SB-TM
7-EBAP-HG2-SB-TM-UDC,SISTEMA DE RESPALDO UPS DC,VFP,6-EBAP-HG2-SB-TM
4-EBAP-INM,ESTACION DE BOMBEO AAPP INMACONSA,P,-
5-EBAP-INM-IF,INFRAESTRUCTURA,P,4-EBAP-INM
6-EBAP-INM-IF-ES,ESTRUCTURA,P,5-EBAP-INM-IF
7-EBAP-INM-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAP-INM-IF-ES
5-EBAP-INM-SB,SISTEMA DE BOMBEO,P,4-EBAP-INM
6-EBAP-INM-SB-BM,BOMBEO,P,5-EBAP-INM-SB
7-EBAP-INM-SB-BM-GB1,MOTOR 1 GRUPO 1,VFP,6-EBAP-INM-SB-BM
7-EBAP-INM-SB-BM-GB2,VARIADOR DE FRECUENCIA 2 GRUPO 2,VFP,6-EBAP-INM-SB-BM
7-EBAP-INM-SB-BM-GB3,MOTOR 3 GRUPO 3,VFP,6-EBAP-INM-SB-BM
6-EBAP-INM-SB-DI,SISTEMA DE DISTRIBUCION,P,5-EBAP-INM-SB
7-EBAP-INM-SB-DI-ILP,TABLERO DE ILUMINACION,VFP,6-EBAP-INM-SB-DI
7-EBAP-INM-SB-DI-MCC,CENTRO DE CARGA,VFP,6-EBAP-INM-SB-DI
7-EBAP-INM-SB-DI-MPE,MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAP-INM-SB-DI
7-EBAP-INM-SB-DI-PWP,TABLERO PRINCIPAL TABLERO DE FUERZA,VFP,6-EBAP-INM-SB-DI
7-EBAP-INM-SB-DI-TRX,TRANSFORMADOR SG TRANSFORMADOR AUXILIAR,VFP,6-EBAP-INM-SB-DI
6-EBAP-INM-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-INM-SB
7-EBAP-INM-SB-IL-ILE,ILUMINACION EXTERNA,VFP,6-EBAP-INM-SB-IL
7-EBAP-INM-SB-IL-ILI,ILUMINACION INTERNA CUARTO DE BOMBAS ILUMINACION INTERNA,VFP,6-EBAP-INM-SB-IL
6-EBAP-INM-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAP-INM-SB
7-EBAP-INM-SB-IN-FIT,MEDIDOR DE CAUDAL CAUDALIMETRO,VFP,6-EBAP-INM-SB-IN
7-EBAP-INM-SB-IN-HMI,HMI,VFP,6-EBAP-INM-SB-IN
7-EBAP-INM-SB-IN-RTU,RTU,VFP,6-EBAP-INM-SB-IN
7-EBAP-INM-SB-IN-SWE,SWITCH ETHERNET,VFP,6-EBAP-INM-SB-IN
7-EBAP-INM-SB-IN-UAC,UPS AC,VFP,6-EBAP-INM-SB-IN
6-EBAP-INM-SB-MT,MEDIA TENSION,P,5-EBAP-INM-SB
7-EBAP-INM-SB-MT-TRF,TRANSFORMADOR TRIFASICO 100KVA SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAP-INM-SB-MT
6-EBAP-INM-SB-SP,SISTEMA DE PROTECCION,P,5-EBAP-INM-SB
7-EBAP-INM-SB-SP-PRT,PUESTA A TIERRA SISTEMA DE PROTECCION,VFP,6-EBAP-INM-SB-SP
6-EBAP-INM-SB-TM,TELEMETRIA,P,5-EBAP-INM-SB
7-EBAP-INM-SB-TM-RD1,RADIO TRIO RADIO 1,VFP,6-EBAP-INM-SB-TM
7-EBAP-INM-SB-TM-RD2,RADIO MODEM DNP3 RADIO 2,VFP,6-EBAP-INM-SB-TM
7-EBAP-INM-SB-TM-UDC,SISTEMA DE RESPALDO SCADA UPS DC,VFP,6-EBAP-INM-SB-TM
4-EBAP-JMO,ESTACION DE BOMBEO AAPP JUAN MONTALVO,P,-
5-EBAP-JMO-AL,ALMACENAMIENTO,P,4-EBAP-JMO
6-EBAP-JMO-AL-RT,RESERVORIO/TANQUE,P,5-EBAP-JMO-AL
7-EBAP-JMO-AL-RT-HID,ACTUADOR ELECTRICO SISTEMA HIDRAULICO,VFP,6-EBAP-JMO-AL-RT
5-EBAP-JMO-IF,INFRAESTRUCTURA,P,4-EBAP-JMO
6-EBAP-JMO-IF-ES,ESTRUCTURA,P,5-EBAP-JMO-IF
7-EBAP-JMO-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAP-JMO-IF-ES
5-EBAP-JMO-SB,SISTEMA DE BOMBEO,P,4-EBAP-JMO
6-EBAP-JMO-SB-BM,BOMBEO,P,5-EBAP-JMO-SB
7-EBAP-JMO-SB-BM-GB1,BOMBA HORIZONTAL 2 GRUPO 1,VFP,6-EBAP-JMO-SB-BM
7-EBAP-JMO-SB-BM-GB2,MOTOR BOMBA 2 GRUPO 2,VFP,6-EBAP-JMO-SB-BM
6-EBAP-JMO-SB-DI,SISTEMA DE DISTRIBUCION,P,5-EBAP-JMO-SB
7-EBAP-JMO-SB-DI-LCP,TABLERO DE COMUNICACION TABLERO DE CONTROL/FUERZA,VFP,6-EBAP-JMO-SB-DI
7-EBAP-JMO-SB-DI-MCC,CENTRO DE CARGA,VFP,6-EBAP-JMO-SB-DI
7-EBAP-JMO-SB-DI-MTP,TABLERO DE MEDIDOR,VFP,6-EBAP-JMO-SB-DI
7-EBAP-JMO-SB-DI-PWP,TABLERO DE FUERZA,VFP,6-EBAP-JMO-SB-DI
7-EBAP-JMO-SB-DI-TRX,TRANSFORMADOR DE SERVICIO GENERAL TRANSFORMADOR AUXILIAR,VFP,6-EBAP-JMO-SB-DI
6-EBAP-JMO-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-JMO-SB
7-EBAP-JMO-SB-IL-ILU,ILUMINACION INTERNA SISTEMA DE ILUMINACION,VFP,6-EBAP-JMO-SB-IL
6-EBAP-JMO-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAP-JMO-SB
7-EBAP-JMO-SB-IN-HMI,HMI,VFP,6-EBAP-JMO-SB-IN
7-EBAP-JMO-SB-IN-LIT,TRANSDUCTOR DE NIVEL CISTERNA SENSOR DE NIVEL,VFP,6-EBAP-JMO-SB-IN
7-EBAP-JMO-SB-IN-LSW,SISTEMA DE ELECTRODOS SISTEMA DE BOYAS/ELECTRODOS,VFP,6-EBAP-JMO-SB-IN
7-EBAP-JMO-SB-IN-PLC,CONTROLADOR PROGRAMABLE PLC,VFP,6-EBAP-JMO-SB-IN
7-EBAP-JMO-SB-IN-SWE,SWITCH ETHERNET,VFP,6-EBAP-JMO-SB-IN
6-EBAP-JMO-SB-MT,MEDIA TENSION,P,5-EBAP-JMO-SB
7-EBAP-JMO-SB-MT-TRF,TRANSFORMADOR TRIFASICO SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAP-JMO-SB-MT
6-EBAP-JMO-SB-SC,SISTEMA DE COMPENSACION,P,5-EBAP-JMO-SB
7-EBAP-JMO-SB-SC-CAP,BANCO DE CAPACITORES SISTEMA DE COMPENSACION,VFP,6-EBAP-JMO-SB-SC
6-EBAP-JMO-SB-SP,SISTEMA DE PROTECCION,P,5-EBAP-JMO-SB
7-EBAP-JMO-SB-SP-PRT,PUESTA A TIERRA SISTEMA DE PROTECCION,VFP,6-EBAP-JMO-SB-SP
6-EBAP-JMO-SB-TM,TELEMETRIA,P,5-EBAP-JMO-SB
7-EBAP-JMO-SB-TM-RD1,RADIO TRIO SCADA RADIO 1,VFP,6-EBAP-JMO-SB-TM
7-EBAP-JMO-SB-TM-RD2,RADIO MODEM MODBUS SCADA RADIO 2,VFP,6-EBAP-JMO-SB-TM
7-EBAP-JMO-SB-TM-UDC,SISTEMA DE RESPALDO DE ENERGIA SCADA UPS DC,VFP,6-EBAP-JMO-SB-TM
4-EBAP-LMV,ESTACION DE BOMBEO AAPP LOMA VISTA,P,-
5-EBAP-LMV-IF,INFRAESTRUCTURA,P,4-EBAP-LMV
6-EBAP-LMV-IF-ES,ESTRUCTURA,P,5-EBAP-LMV-IF
7-EBAP-LMV-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAP-LMV-IF-ES
5-EBAP-LMV-SB,SISTEMA DE BOMBEO,P,4-EBAP-LMV
6-EBAP-LMV-SB-BM,BOMBEO,P,5-EBAP-LMV-SB
7-EBAP-LMV-SB-BM-GB1,VARIADOR DE FRECUENCIA 1 PRIMARIO GRUPO 1,VFP,6-EBAP-LMV-SB-BM
7-EBAP-LMV-SB-BM-GB2,MOTOR 2 GRUPO 2,VFP,6-EBAP-LMV-SB-BM
7-EBAP-LMV-SB-BM-GB3,BOMBA 3 GRUPO 3,VFP,6-EBAP-LMV-SB-BM
7-EBAP-LMV-SB-BM-HID,TX PRESION DESCARGA SISTEMA HIDRAULICO,VFP,6-EBAP-LMV-SB-BM
6-EBAP-LMV-SB-DI,SISTEMA DE DISTRIBUCION,P,5-EBAP-LMV-SB
7-EBAP-LMV-SB-DI-MPE,MEDIDOR DE PARAMETROS ELECTRICOS PRIMARIO MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAP-LMV-SB-DI
7-EBAP-LMV-SB-DI-PWP,TABLERO PRINCIPAL PRIMARIO TABLERO DE FUERZA,VFP,6-EBAP-LMV-SB-DI
6-EBAP-LMV-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-LMV-SB
7-EBAP-LMV-SB-IL-ILE,ILUMINACION EXTERNA,VFP,6-EBAP-LMV-SB-IL
7-EBAP-LMV-SB-IL-ILI,ILUMINACION INTERNA,VFP,6-EBAP-LMV-SB-IL
6-EBAP-LMV-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAP-LMV-SB
7-EBAP-LMV-SB-IN-HMI,HMI PRIMARIO HMI,VFP,6-EBAP-LMV-SB-IN
7-EBAP-LMV-SB-IN-LSW,SISTEMA DE BOYAS SISTEMA DE BOYAS/ELECTRODOS,VFP,6-EBAP-LMV-SB-IN
7-EBAP-LMV-SB-IN-PLC,CONTROLADOR PROGRAMABLE PRIMARIO PLC,VFP,6-EBAP-LMV-SB-IN
6-EBAP-LMV-SB-SP,SISTEMA DE PROTECCION,P,5-EBAP-LMV-SB
7-EBAP-LMV-SB-SP-PRT,PUESTA A TIERRA SISTEMA DE PROTECCION,VFP,6-EBAP-LMV-SB-SP
4-EBAP-MAG,ESTACION DE BOMBEO AAPP MAGISTERIO,P,-
5-EBAP-MAG-IF,INFRAESTRUCTURA,P,4-EBAP-MAG
6-EBAP-MAG-IF-ES,ESTRUCTURA,P,5-EBAP-MAG-IF
7-EBAP-MAG-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAP-MAG-IF-ES
5-EBAP-MAG-SB,SISTEMA DE BOMBEO,P,4-EBAP-MAG
6-EBAP-MAG-SB-BM,BOMBEO,P,5-EBAP-MAG-SB
7-EBAP-MAG-SB-BM-GB1,TX DE PRESION GRUPO 1,VFP,6-EBAP-MAG-SB-BM
7-EBAP-MAG-SB-BM-GB2,BOMBA VERTICAL 2 GRUPO 2,VFP,6-EBAP-MAG-SB-BM
6-EBAP-MAG-SB-DI,SISTEMA DE DISTRIBUCION,P,5-EBAP-MAG-SB
7-EBAP-MAG-SB-DI-MPE,MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAP-MAG-SB-DI
7-EBAP-MAG-SB-DI-PWP,TABLERO PRINCIPAL TABLERO DE FUERZA,VFP,6-EBAP-MAG-SB-DI
6-EBAP-MAG-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-MAG-SB
7-EBAP-MAG-SB-IL-ILE,ILUMINACION EXTERNA,VFP,6-EBAP-MAG-SB-IL
7-EBAP-MAG-SB-IL-ILI,ILUMINACION INTERNA,VFP,6-EBAP-MAG-SB-IL
6-EBAP-MAG-SB-IN,SISTEMA DE INSTRUMENTACION Y CONTROL,P,5-EBAP-MAG-SB
7-EBAP-MAG-SB-IN-PLC,CONTROLADOR PROGRAMABLE PLC,VFP,6-EBAP-MAG-SB-IN
6-EBAP-MAG-SB-MT,MEDIA TENSION,P,5-EBAP-MAG-SB
7-EBAP-MAG-SB-MT-TRF,TRANSFORMADOR TRIFASICO SISTEMA DE TRANSFORMACION PRINCIPAL,VFP,6-EBAP-MAG-SB-MT
6-EBAP-MAG-SB-SP,SISTEMA DE PROTECCION,P,5-EBAP-MAG-SB
7-EBAP-MAG-SB-SP-PRT,PUESTA A TIERRA SISTEMA DE PROTECCION,VFP,6-EBAP-MAG-SB-SP
4-EBAP-MAP,ESTACION DE BOMBEO AAPP MAPASINGUE ALTO,P,-
5-EBAP-MAP-AL,ALMACENAMIENTO,P,4-EBAP-MAP
6-EBAP-MAP-AL-RT,RESERVORIO/TANQUE,P,5-EBAP-MAP-AL
7-EBAP-MAP-AL-RT-HID,MEDIDOR DE CAUDAL SISTEMA HIDRAULICO,VFP,6-EBAP-MAP-AL-RT
5-EBAP-MAP-IF,INFRAESTRUCTURA,P,4-EBAP-MAP
6-EBAP-MAP-IF-ES,ESTRUCTURA,P,5-EBAP-MAP-IF
7-EBAP-MAP-IF-ES-INF,None ESTRUCTURAS DE LA ESTACION,VFP,6-EBAP-MAP-IF-ES
5-EBAP-MAP-SB,SISTEMA DE BOMBEO,P,4-EBAP-MAP
6-EBAP-MAP-SB-BM,BOMBEO,P,5-EBAP-MAP-SB
7-EBAP-MAP-SB-BM-GB1,ACTUADOR GRUPO 1,VFP,6-EBAP-MAP-SB-BM
7-EBAP-MAP-SB-BM-GB2,BOMBA VERTICAL 2 GRUPO 2,VFP,6-EBAP-MAP-SB-BM
7-EBAP-MAP-SB-BM-GB3,BOMBA VERTICAL 3 GRUPO 3,VFP,6-EBAP-MAP-SB-BM
7-EBAP-MAP-SB-BM-GB4,BOMBA VERTICAL 4 GRUPO 4,VFP,6-EBAP-MAP-SB-BM
7-EBAP-MAP-SB-BM-HID,TX PRESION DESCARGA SISTEMA HIDRAULICO,VFP,6-EBAP-MAP-SB-BM
6-EBAP-MAP-SB-DI,SISTEMA DE DISTRIBUCION,P,5-EBAP-MAP-SB
7-EBAP-MAP-SB-DI-ILP,TABLERO DE LUMINARIAS EXTERNAS TABLERO DE ILUMINACION,VFP,6-EBAP-MAP-SB-DI
7-EBAP-MAP-SB-DI-LCP,TABLERO  DE COMUNICACIONES TABLERO DE CONTROL/FUERZA,VFP,6-EBAP-MAP-SB-DI
7-EBAP-MAP-SB-DI-MCC,CENTRO DE CARGA CLORADORA LOCAL CENTRO DE CARGA,VFP,6-EBAP-MAP-SB-DI
7-EBAP-MAP-SB-DI-MPE,MEDIDOR DE PARAMETROS ELECTRICOS,VFP,6-EBAP-MAP-SB-DI
7-EBAP-MAP-SB-DI-PWP,TABLERO PRINCIPAL TABLERO DE FUERZA,VFP,6-EBAP-MAP-SB-DI
7-EBAP-MAP-SB-DI-TRP,TABLERO DE TRANSFERENCIA,VFP,6-EBAP-MAP-SB-DI
6-EBAP-MAP-SB-IL,SISTEMA DE ILUMINACION,P,5-EBAP-MAP-SB
7-EBAP-MAP-SB-IL-ILE,ILUMINACION EXTERNA,VFP,6-EBAP-MAP-SB-IL
7-EBAP-MAP-SB-IL-ILI,ILUMINACION INTERNA CUARTO DE LUMINARIAS ILUMINACION INTERNA,VFP,6-EBAP-MAP-SB-IL
